SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,IDEB_SCORE,ORIGEM,CATEGORY
PB,2516003.0,Solânea,25060724.0,EMEF PE IBIAPINA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516003.0,Solânea,25118820.0,EMEF JOSE MENINO DE OLIVEIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516102.0,Soledade,25058304.0,ECIT DOUTOR TRAJANO NOBREGA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516102.0,Soledade,25058371.0,EEEFM E EJA PADRE JOSE ANTONIO MARIA IBIAPINA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516102.0,Soledade,25058770.0,EMEF PROF LUIZ GONZAGA BURITY,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516151.0,Sossêgo,25056581.0,ECI EEFM JOSE VITORINO DE MEDEIROS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516151.0,Sossêgo,25110438.0,EMEF MANOEL DELMIRO FERREIRA,Municipal,5.005167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018060.0,EEEFM IZIDRA PACIFICO DE ARAUJO,Estadual,4.519333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018078.0,EEEF ANDRE GADELHA,Estadual,5.092333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018124.0,EEEF BATISTA LEITE,Estadual,5.230167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018140.0,EEEFM CELSO MARIZ,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516201.0,Sousa,25018183.0,EEEFM ESTEVAM MARINHO,Estadual,4.896,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018191.0,EEEFM FRANCISCO CICERO SOBRINHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018221.0,EEEF CONEGO JOAO CARTAXO ROLIM,Estadual,4.8405,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018256.0,EEEF DE DEMONSTRACAO DE SOUSA,Estadual,5.000667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018272.0,EEEFM PROF DIONE DINIZ OLIVEIRA DIAS,Estadual,4.922167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018299.0,EEEF FRANCISCO CARLOS DE VASCONCELOS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516201.0,Sousa,25018485.0,EMEFM MARIA ESTRELA DE OLIVEIRA,Municipal,4.930167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018582.0,ENE JOSE DE PAIVA GADELHA,Estadual,4.811833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018590.0,EMEIEF PAPA PAULO VI,Municipal,4.960667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25018639.0,EEEF DR THOMAZ PIRES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516201.0,Sousa,25019066.0,EMEFM JOSE REIS,Municipal,4.946833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25019120.0,EMEF ROMULO PIRES,Municipal,5.612333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25019147.0,EMEF SINHA GADELHA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516201.0,Sousa,25019228.0,EEEFM ANTONIO TEODORO NETO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516300.0,Sumé,25049496.0,ECITE JOSE GONCALVES DE QUEIROZ,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516300.0,Sumé,25049577.0,UMEIEF PRESIDENTE VARGAS,Municipal,4.638167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516300.0,Sumé,25049631.0,UMEF PADRE PAULO ROBERTO DE OLIVEIRA,Municipal,4.865167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516300.0,Sumé,25049810.0,UMEIEF GONCALA RODRIGUES DE FREITAS,Municipal,4.501,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516300.0,Sumé,25050370.0,UMEIEF JOSE BONIFACIO BARBOSA DE ANDRADE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516300.0,Sumé,25111353.0,ESCOLA AGROTECNICA DEPUTADO EVALDO GONCALVES DE QUEIROZ,Municipal,5.1605,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516409.0,Tacima,25060996.0,ECI DR TERCILIO TEIXEIRA DA CRUZ,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516409.0,Tacima,25061003.0,EEEF PEDRO TARGINO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516409.0,Tacima,25061224.0,EMEF MARIA DO CARMO DE SOUSA PINHEIRO,Municipal,5.205833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516409.0,Tacima,25061321.0,EMEF JOAO EMIDIO DOS SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516409.0,Tacima,25061348.0,EMEF E SUPLETIVO TERLOPEDES CRUZ,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516508.0,Taperoá,25050435.0,ECIT MELQUIADES VILAR,Estadual,4.51,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516508.0,Taperoá,25050486.0,EEEFM FELIX DALTRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516508.0,Taperoá,25050648.0,EMEF ODACY VILAR,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516508.0,Taperoá,25050923.0,EMEF CEL PEDRO DE FARIAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516508.0,Taperoá,25114255.0,EMEF MANOEL DE FARIAS SOUZA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516607.0,Tavares,25037226.0,ECI ADRIANO FEITOSA,Estadual,5.028167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516607.0,Tavares,25037234.0,EEEFM POVOADO SILVESTRE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516607.0,Tavares,25037439.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA REUNIDA PADRE TAVARES,Municipal,4.993333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516607.0,Tavares,25037498.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE NASCIMENTO DA SILVA,Municipal,6.212667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516607.0,Tavares,25037510.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA AMELIA DA CONCEICAO,Municipal,5.364,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516607.0,Tavares,25037536.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA ROSA DA CONCEICAO,Municipal,4.699667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516607.0,Tavares,25037676.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA SEBASTIAO BARROS,Municipal,5.703833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516706.0,Teixeira,25037803.0,ECIT SEBASTIAO GUEDES DA SILVA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516706.0,Teixeira,25037846.0,EEEFM DR MANOEL DANTAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516706.0,Teixeira,25037960.0,EMEF JOSE ELIAS DE AMORIM,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516755.0,Tenório,25041436.0,EMEF JOAO DE FONTES RANGEL,Municipal,5.061667,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516805.0,Triunfo,25012185.0,EEEF ANTONIO FRANCISCO DUARTE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516805.0,Triunfo,25012207.0,ECI EEM BERNARDINO JOSE BATISTA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2516805.0,Triunfo,25012460.0,EMEF JOSE ADRIANO DE ANDRADE,Municipal,4.469167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25012916.0,ECIT DOUTOR JOSE DUARTE FILHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25012924.0,EEEFM JOVELINA GOMES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25012959.0,EEEF ERNANI SATIRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25012967.0,EEEF MONS CONSTANTINO VIEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25013238.0,EMEIEF BENEVENUTO MARIANO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25013548.0,EMEIEF LICA DUARTE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2516904.0,Uiraúna,25123220.0,EMEIF FRANCISCA GOMES DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517001.0,Umbuzeiro,25084950.0,ECIT PRESIDENTE JOAO PESSOA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2517001.0,Umbuzeiro,25085522.0,ESC MUL MARIA PESSOA CAVALCANTE,Municipal,2.492167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517001.0,Umbuzeiro,25085573.0,GR MUL JOAO INACIO CATU,Municipal,5.548333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517001.0,Umbuzeiro,25085778.0,ESCOLA MUNICIPAL MARIA BARBOSA DE SOUZA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517001.0,Umbuzeiro,25128400.0,EMEF II CORONEL ANTONIO PESSOA,Municipal,4.4685,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2517100.0,Várzea,25040600.0,ECIEEM ODILON DE FIGUEIREDO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2517100.0,Várzea,25040715.0,EMEIF SANDOVAL RUBENS DE FIGUEIREDO,Municipal,5.567,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517209.0,Vieirópolis,25019740.0,ECI EST EM MARIA MOREIRA PINTO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2517209.0,Vieirópolis,25019775.0,EMEF AGRIPINO FERNANDES DAS CHAGAS,Municipal,4.949667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517209.0,Vieirópolis,25019791.0,EMEF NOEL ALVES DE OLIVEIRA,Municipal,4.737833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517209.0,Vieirópolis,25126342.0,EEEF ANTONIA MARIA ANUNCIACAO DONA DONINHA,Estadual,4.360667,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2517407.0,Zabelê,25048368.0,EEEFM PROF MARIA CELESTE DO NASCIMENTO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2517407.0,Zabelê,25048767.0,EMEIF MARIA BEZERRA DA SILVA,Municipal,4.579,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2500106.0,Água Branca,25033158.0,EMEIF MAE IAIA,Municipal,6.347942,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500205.0,Aguiar,25023578.0,EMEF JOANA LACERDA LEITE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500205.0,Aguiar,25023705.0,EMEF AMELIA ARANTES LEITE,Municipal,5.310262,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500205.0,Aguiar,25023772.0,EMEF DOZINHA BENTO,Municipal,4.611865,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500205.0,Aguiar,25128930.0,EMEIEF ADVOGADO HORACIO RAMALHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25062654.0,EEEF APOLLONIO ZENAYDE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25062921.0,EMEIF JOAQUIM CLEMENTINO DA SILVA FREIRE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25063081.0,EMEIF ANNA ELISA SOBREIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25063120.0,EMEIF ENEAS CAVALCANTE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25063146.0,EMEIF JOSE FERREIRA DE PAIVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25063154.0,EMEIF PROFESSOR JOSUE GOMES DA SILVEIRA,Municipal,5.63692,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500304.0,Alagoa Grande,25063189.0,EMEIF PROFESSOR GERALDO COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063278.0,EMEIEF E CASA DA CRIANCA MENINO JESUS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063510.0,EMEIEF SANTA LUZIA,Municipal,4.156974,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063537.0,EMEIEF JOAO XXIII,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063545.0,EMEIEF PAULO ANTONIO GAIAO,Municipal,4.747489,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063596.0,EMEIEF PADRE ABDIAS LEAL,Municipal,5.046424,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25063626.0,EMEIEF DR FERNANDO CUNHA LIMA,Municipal,5.1963,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500403.0,Alagoa Nova,25114387.0,EMEIEF PROFESSORA MARIA LUIZA DE AQUINO,Municipal,4.372277,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500502.0,Alagoinha,25066390.0,EMEF PROFESSORA JOAQUINA MOURA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500502.0,Alagoinha,25066420.0,ESC MUN ENS FUND CARLOS MARTINS BELTRAO,Municipal,5.136475,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500502.0,Alagoinha,25066501.0,ESCOLA MUNICIPAL SEVERINO FLAVIANO CAVALCANTE,Municipal,4.427973,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500502.0,Alagoinha,25066587.0,GR MUL ANTONIO JACO,Municipal,5.548763,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500536.0,Alcantil,25052349.0,ESCOLA MUL CICERO FRANCISCO DO CARMO,Municipal,6.251663,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500536.0,Alcantil,25052390.0,ESCOLA MUN DE ENS FUND MANOEL HERCULANO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500577.0,Algodão de Jandaíra,25111930.0,EMEF HILDA LINS DOS SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100076.0,EMEIEF ADAUTO FERREIRA DE PAULA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100084.0,EMEIEF ALFREDO CIPRIANO FERREIRA DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100114.0,EMEIEF ANTENOR FERREIRA DA SILVA,Municipal,5.160999,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100238.0,EMEIEF JOSE FERNANDES BARBOSA,Municipal,4.128287,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100262.0,EMEIEF OLIVIA CORREIA DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500601.0,Alhandra,25100335.0,EMEIEF MARIA DOMINGOS DA CONCEICAO,Municipal,4.026743,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25004972.0,EMEF CONEGO MANOEL JACOME,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25005049.0,EEEF RITA MARTINS DE MELO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25005057.0,EEEF SEVERINA ALMEIDA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25005227.0,EMEIEF JOSE GONCALVES DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25005642.0,EMEIEF FRANCISCA HERMINA DE JESUS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25005804.0,EMEIEF AMELIA SOARES DE MORAIS,Municipal,5.602828,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25102621.0,EMEF PROF FRASSINETE BERNARDO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25114654.0,EMEIEF FREI ANTONIO JOSE,Municipal,5.144129,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500700.0,São João do Rio do Peixe,25122487.0,EMEIEF RAIMUNDO RODRIGUES DOS SANTOS,Municipal,4.726287,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500734.0,Amparo,25049640.0,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO DE AMPARO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500734.0,Amparo,25050168.0,ESCOLA INTEGRADA DE EDUCACAO DO CAMPO JUVENAL FERREIRA DE BRITO,Municipal,6.272228,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500775.0,Aparecida,25019023.0,EMEF JOAO BATISTA DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500775.0,Aparecida,25019490.0,EMEF LILI QUEIROGA,Municipal,5.641273,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500809.0,Araçagi,25066692.0,EMEF ALICE DE ALMEIDA CARNEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500809.0,Araçagi,25066811.0,ESC MUN ENS FUND JOAO DUTRA DE ARAUJO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500809.0,Araçagi,25067001.0,EMEF JOAO MAXIMINO,Municipal,4.341464,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500908.0,Arara,25054856.0,GR ESC MARIA DO CARMO ALVES DE MORAIS,Municipal,4.990191,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500908.0,Arara,25054864.0,EMEIF MARIA DO CARMO CASTRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500908.0,Arara,25054937.0,EMEIF JOAQUIM ALVES DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500908.0,Arara,25054945.0,EMEIF JOSE FERREIRA DE MELO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2500908.0,Arara,25054961.0,EMEIF MARIA JOSE DE ALBUQUERQUE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059181.0,EMEF MONSENHOR SEVERINO CAVALCANTE DE MIRANDA,Municipal,4.257814,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059386.0,EMEF MARIZETE ARAUJO BEZERRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059408.0,EMEF RITA NUNES DA COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059432.0,EMEF JOSE FRANCISCO DE LIMA,Municipal,5.114243,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059475.0,EMEF ANTONIO CANDIDO RIBEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059491.0,EMEF ERNESTO MOREIRA,Municipal,5.230062,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25059556.0,EMEF PROF JOAO MOREIRA SOARES,Municipal,5.32197,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25105280.0,EDUCANDARIO SAGRADA FAMILIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501005.0,Araruna,25110829.0,EMEF PREFEITA MARIA CELESTE TORRES DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064193.0,ESC MUL PEDRO HONORIO,Municipal,5.018833,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064428.0,ESC MUL JOSE RODRIGUES,Municipal,5.539402,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064444.0,EMEF JULIA VERONICA DOS SANTOS LEAL,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064460.0,EMEF MARIA EMILIA MARACAJA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064541.0,EMEF NENEN SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25064738.0,EEEF DR PLINIO LEMOS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501104.0,Areia,25120344.0,EMEF DR JOSE INACIO DE MIRANDA PEREIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501153.0,Areia de Baraúnas,25020374.0,EEEFM CLOVIS SATIRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501153.0,Areia de Baraúnas,25020609.0,EMEF ABDIAS JOSE DA COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501203.0,Areial,25061410.0,EEEF INACIO GONDIM,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501203.0,Areial,25061445.0,E M E F INTEGRAL FRANCISCO APOLINARIO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501203.0,Areial,25061542.0,GR ESC EZEQUIEL VIEIRA,Municipal,5.553582,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501203.0,Areial,25061593.0,GR ESC MODELO,Municipal,5.695044,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501203.0,Areial,25061607.0,GR ESC SEVERINO BARBOSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25083503.0,EEEF PROFESSORA ELZIRA GOMES DE MEDEIROS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25083619.0,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MAJOR JOSE BARBOSA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25083651.0,E M E F SANTA LUZIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084151.0,E M E F ANTONIO MARTINS DO NASCIMENTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084216.0,E M E F JOSE DE SOUSA SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084232.0,E M E F MARIA MARGARIDA DA CONCEICAO,Municipal,4.941811,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084240.0,E M E F NIVALDO ALVES BARBOSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084259.0,E M E F PEDRO LOPES DE BRITO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084321.0,E M E F COSME ALVES BARBOSA,Municipal,5.244129,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084330.0,E M E F EMILIANO RESENDE FILHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084348.0,E M E F JOSE CELESTINO DE SOUZA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084380.0,E M E F JOSE COSME IRMAO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25084410.0,E M E F SEBASTIANA ANDRADE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25107968.0,E M E F SAO FRANCISCO DE ASSIS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25112295.0,EMEF TANCREDO NEVES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2501302.0,Aroeiras,25113615.0,E M E F JOSE VICENTE DE ARAUJO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
